PATHWAY_ID1,PATHWAY_ID2,OVERLAP_COUNT
hsa04015,hsa04934,27
hsa04015,hsa05034,27
hsa04015,hsa05142,27
hsa04020,hsa04070,27
hsa04020,hsa05214,27
hsa04020,hsa05414,27
hsa04020,hsa05417,27
hsa04022,hsa04211,27
hsa04022,hsa05415,27
hsa04024,hsa04360,27
hsa04024,hsa04517,27
hsa04024,hsa04662,27
hsa04024,hsa04931,27
hsa04024,hsa05032,27
hsa04024,hsa05152,27
hsa04060,hsa05162,27
hsa04062,hsa04270,27
hsa04062,hsa04613,27
hsa04062,hsa04934,27
hsa04062,hsa05210,27
hsa04066,hsa04919,27
hsa04066,hsa04933,27
hsa04066,hsa05131,27
hsa04066,hsa05165,27
hsa04068,hsa04380,27
hsa04068,hsa05221,27
hsa04068,hsa05231,27
hsa04070,hsa04072,27
hsa04071,hsa04140,27
hsa04071,hsa04152,27
hsa04071,hsa04668,27
hsa04071,hsa04917,27
hsa04071,hsa04919,27
hsa04071,hsa05166,27
hsa04071,hsa05169,27
hsa04071,hsa05207,27
hsa04071,hsa05212,27
hsa04072,hsa04261,27
hsa04072,hsa05167,27
hsa04072,hsa05220,27
hsa04081,hsa04750,27
hsa04081,hsa04970,27
hsa04081,hsa05167,27
hsa04082,hsa04261,27
hsa04082,hsa04270,27
hsa04082,hsa04915,27
hsa04082,hsa04970,27
hsa04082,hsa05207,27
hsa04114,hsa04713,27
hsa04140,hsa04722,27
hsa04140,hsa04919,27
hsa04140,hsa05160,27
hsa04145,hsa04612,27
hsa04145,hsa05130,27
hsa04145,hsa05169,27
hsa04145,hsa05416,27
hsa04150,hsa04660,27
hsa04150,hsa04919,27
hsa04150,hsa05131,27
hsa04150,hsa05160,27
hsa04150,hsa05210,27
hsa04151,hsa04360,27
hsa04151,hsa04613,27
hsa04151,hsa04714,27
hsa04152,hsa04261,27
hsa04210,hsa04621,27
hsa04210,hsa04926,27
hsa04210,hsa05145,27
hsa04210,hsa05152,27
hsa04210,hsa05207,27
hsa04210,hsa05213,27
hsa04210,hsa05223,27
hsa04211,hsa04923,27
hsa04211,hsa05161,27
hsa04211,hsa05203,27
hsa04213,hsa04714,27
hsa04213,hsa04923,27
hsa04217,hsa05034,27
hsa04218,hsa04750,27
hsa04218,hsa04914,27
hsa04218,hsa04917,27
hsa04218,hsa04919,27
hsa04218,hsa05135,27
hsa04218,hsa05142,27
hsa04218,hsa05213,27
hsa04260,hsa05412,27
hsa04261,hsa05142,27
hsa04261,hsa05166,27
hsa04261,hsa05412,27
hsa04261,hsa05415,27
hsa04261,hsa05417,27
hsa04270,hsa05205,27
hsa04310,hsa04921,27
hsa04310,hsa05166,27
hsa04310,hsa05417,27
hsa04350,hsa05200,27
hsa04360,hsa04921,27
hsa04370,hsa04613,27
hsa04370,hsa04921,27
hsa04370,hsa04926,27
hsa04370,hsa04933,27
hsa04370,hsa05135,27
hsa04370,hsa05208,27
hsa04371,hsa05205,27
hsa04380,hsa04657,27
hsa04380,hsa04936,27
hsa04380,hsa05205,27
hsa04390,hsa04530,27
hsa04510,hsa04662,27
hsa04510,hsa05220,27
hsa04510,hsa05410,27
hsa04510,hsa05414,27
hsa04514,hsa05320,27
hsa04517,hsa04919,27
hsa04517,hsa04933,27
hsa04517,hsa05014,27
hsa04517,hsa05161,27
hsa04517,hsa05211,27
hsa04517,hsa05418,27
hsa04540,hsa04971,27
hsa04540,hsa05016,27
hsa04550,hsa04935,27
hsa04550,hsa05206,27
hsa04550,hsa05213,27
hsa04611,hsa04670,27
hsa04612,hsa05152,27
hsa04613,hsa04926,27
hsa04613,hsa05140,27
hsa04613,hsa05418,27
hsa04620,hsa04664,27
hsa04621,hsa05133,27
hsa04622,hsa05131,27
hsa04625,hsa04664,27
hsa04625,hsa05203,27
hsa04630,hsa05215,27
hsa04650,hsa04666,27
hsa04650,hsa04935,27
hsa04650,hsa05162,27
hsa04658,hsa05142,27
hsa04658,hsa05162,27
hsa04659,hsa04933,27
hsa04659,hsa05163,27
hsa04660,hsa05221,27
hsa04662,hsa04666,27
hsa04662,hsa05165,27
hsa04662,hsa05210,27
hsa04662,hsa05220,27
hsa04662,hsa05231,27
hsa04664,hsa04933,27
hsa04664,hsa05210,27
hsa04666,hsa05205,27
hsa04668,hsa05152,27
hsa04668,hsa05235,27
hsa04670,hsa05418,27
hsa04713,hsa04730,27
hsa04714,hsa04915,27
hsa04714,hsa04921,27
hsa04720,hsa04971,27
hsa04720,hsa05170,27
hsa04722,hsa04914,27
hsa04722,hsa05171,27
hsa04722,hsa05212,27
hsa04722,hsa05415,27
hsa04723,hsa05034,27
hsa04724,hsa04916,27
hsa04724,hsa04971,27
hsa04724,hsa05167,27
hsa04725,hsa04922,27
hsa04730,hsa04912,27
hsa04730,hsa05022,27
hsa04730,hsa05163,27
hsa04730,hsa05200,27
hsa04750,hsa04914,27
hsa04810,hsa05208,27
hsa04810,hsa05225,27
hsa04814,hsa05010,27
hsa04814,hsa05012,27
hsa04814,hsa05020,27
hsa04910,hsa04920,27
hsa04910,hsa05160,27
hsa04910,hsa05211,27
hsa04910,hsa05213,27
hsa04911,hsa05200,27
hsa04912,hsa04927,27
hsa04912,hsa04929,27
hsa04912,hsa05231,27
hsa04914,hsa04923,27
hsa04914,hsa05161,27
hsa04915,hsa05225,27
hsa04915,hsa05226,27
hsa04915,hsa05418,27
hsa04916,hsa04918,27
hsa04916,hsa05166,27
hsa04917,hsa05166,27
hsa04917,hsa05210,27
hsa04917,hsa05221,27
hsa04917,hsa05225,27
hsa04917,hsa05226,27
hsa04918,hsa05207,27
hsa04919,hsa04926,27
hsa04919,hsa05160,27
hsa04919,hsa05203,27
hsa04919,hsa05214,27
hsa04919,hsa05231,27
hsa04921,hsa04929,27
hsa04922,hsa04935,27
hsa04924,hsa05200,27
hsa04925,hsa05022,27
hsa04926,hsa04927,27
hsa04926,hsa05214,27
hsa04927,hsa05207,27
hsa04928,hsa04971,27
hsa04931,hsa04935,27
hsa04931,hsa05131,27
hsa04931,hsa05215,27
hsa04932,hsa05130,27
hsa04933,hsa05207,27
hsa04933,hsa05226,27
hsa04933,hsa05235,27
hsa04935,hsa05210,27
hsa04935,hsa05226,27
hsa04935,hsa05415,27
hsa04961,hsa04970,27
hsa05010,hsa05206,27
hsa05010,hsa05221,27
hsa05012,hsa05130,27
hsa05014,hsa05170,27
hsa05020,hsa05031,27
hsa05020,hsa05165,27
hsa05020,hsa05200,27
hsa05022,hsa05235,27
hsa05032,hsa05034,27
hsa05100,hsa05205,27
hsa05131,hsa05210,27
hsa05132,hsa05215,27
hsa05133,hsa05145,27
hsa05150,hsa05152,27
hsa05152,hsa05418,27
hsa05162,hsa05220,27
hsa05164,hsa05207,27
hsa05165,hsa05211,27
hsa05165,hsa05323,27
hsa05165,hsa05414,27
hsa05166,hsa05171,27
hsa05166,hsa05323,27
hsa05166,hsa05418,27
hsa05168,hsa05321,27
hsa05168,hsa05330,27
hsa05168,hsa05332,27
hsa05169,hsa05205,27
hsa05169,hsa05218,27
hsa05170,hsa05221,27
hsa05170,hsa05222,27
hsa05170,hsa05223,27
hsa05200,hsa05414,27
hsa05203,hsa05205,27
hsa05203,hsa05212,27
hsa05203,hsa05223,27
hsa05206,hsa05208,27
hsa05206,hsa05230,27
hsa05208,hsa05226,27
hsa05214,hsa05222,27
hsa05215,hsa05230,27
hsa05215,hsa05418,27
hsa05218,hsa05222,27
hsa05221,hsa05235,27
hsa05231,hsa05235,27
hsa00030,hsa01200,26
hsa00053,hsa01240,26
hsa00140,hsa00830,26
hsa00592,hsa01100,26
hsa00830,hsa01240,26
hsa01100,hsa04024,26
hsa01100,hsa05323,26
hsa01521,hsa04140,26
hsa01521,hsa05417,26
hsa01522,hsa04081,26
hsa01522,hsa04370,26
hsa01522,hsa04540,26
hsa01522,hsa04625,26
hsa01522,hsa04714,26
hsa01522,hsa05211,26
hsa01522,hsa05219,26
hsa01524,hsa05160,26
hsa01524,hsa05162,26
hsa01524,hsa05163,26
hsa01524,hsa05170,26
hsa04010,hsa04022,26
hsa04010,hsa04064,26
hsa04010,hsa04657,26
hsa04012,hsa04024,26
hsa04012,hsa04933,26
hsa04012,hsa05135,26
hsa04014,hsa04550,26
hsa04014,hsa04720,26
hsa04015,hsa04114,26
hsa04015,hsa04211,26
hsa04015,hsa04213,26
hsa04015,hsa04662,26
hsa04015,hsa04929,26
hsa04015,hsa05212,26
hsa04015,hsa05230,26
hsa04015,hsa05415,26
hsa04020,hsa04926,26
hsa04020,hsa04928,26
hsa04020,hsa05166,26
hsa04020,hsa05205,26
hsa04020,hsa05415,26
hsa04022,hsa04151,26
hsa04022,hsa04625,26
hsa04022,hsa04723,26
hsa04024,hsa05017,26
hsa04024,hsa05210,26
hsa04024,hsa05212,26
hsa04060,hsa04621,26
hsa04060,hsa04650,26
hsa04062,hsa04150,26
hsa04062,hsa04213,26
hsa04062,hsa05224,26
hsa04062,hsa05226,26
hsa04062,hsa05231,26
hsa04064,hsa04210,26
hsa04064,hsa04380,26
hsa04064,hsa05170,26
hsa04064,hsa05200,26
hsa04066,hsa04068,26
hsa04066,hsa05161,26
hsa04066,hsa05225,26
hsa04066,hsa05417,26
hsa04068,hsa04072,26
hsa04068,hsa04630,26
hsa04068,hsa04920,26
hsa04068,hsa05203,26
hsa04068,hsa05207,26
hsa04070,hsa04750,26
hsa04071,hsa04150,26
hsa04071,hsa04218,26
hsa04071,hsa04360,26
hsa04071,hsa04929,26
hsa04071,hsa04932,26
hsa04071,hsa05152,26
hsa04071,hsa05206,26
hsa04072,hsa04140,26
hsa04072,hsa04218,26
hsa04072,hsa04917,26
hsa04072,hsa05010,26
hsa04072,hsa05166,26
hsa04072,hsa05208,26
hsa04072,hsa05218,26
hsa04072,hsa05223,26
hsa04080,hsa04723,26
hsa04081,hsa04213,26
hsa04081,hsa04911,26
hsa04081,hsa04912,26
hsa04082,hsa04750,26
hsa04082,hsa04916,26
hsa04082,hsa04971,26
hsa04082,hsa05022,26
hsa04082,hsa05170,26
hsa04114,hsa04915,26
hsa04114,hsa04916,26
hsa04114,hsa04925,26
hsa04114,hsa04971,26
hsa04114,hsa05022,26
hsa04115,hsa04218,26
hsa04140,hsa04660,26
hsa04140,hsa05161,26
hsa04140,hsa05207,26
hsa04140,hsa05208,26
hsa04140,hsa05210,26
hsa04141,hsa05417,26
hsa04144,hsa04810,26
hsa04144,hsa05100,26
hsa04145,hsa05014,26
hsa04145,hsa05020,26
hsa04145,hsa05120,26
hsa04148,hsa05163,26
hsa04150,hsa05208,26
hsa04150,hsa05223,26
hsa04151,hsa04370,26
hsa04151,hsa04932,26
hsa04151,hsa05410,26
hsa04152,hsa04728,26
hsa04210,hsa04215,26
hsa04210,hsa04217,26
hsa04210,hsa04662,26
hsa04210,hsa04915,26
hsa04210,hsa04935,26
hsa04210,hsa05221,26
hsa04210,hsa05224,26
hsa04210,hsa05235,26
hsa04211,hsa04914,26
hsa04211,hsa04922,26
hsa04211,hsa05010,26
hsa04213,hsa04914,26
hsa04217,hsa04650,26
hsa04217,hsa05132,26
hsa04218,hsa04720,26
hsa04218,hsa05221,26
hsa04261,hsa04724,26
hsa04270,hsa05010,26
hsa04330,hsa05165,26
hsa04360,hsa04722,26
hsa04360,hsa05165,26
hsa04360,hsa05167,26
hsa04370,hsa04611,26
hsa04370,hsa04919,26
hsa04370,hsa05010,26
hsa04371,hsa05131,26
hsa04380,hsa04611,26
hsa04382,hsa04514,26
hsa04382,hsa05130,26
hsa04510,hsa04915,26
hsa04510,hsa05166,26
hsa04510,hsa05167,26
hsa04510,hsa05412,26
hsa04514,hsa04672,26
hsa04514,hsa05130,26
hsa04514,hsa05166,26
hsa04514,hsa05330,26
hsa04517,hsa04625,26
hsa04517,hsa05171,26
hsa04520,hsa05131,26
hsa04530,hsa05135,26
hsa04540,hsa04720,26
hsa04540,hsa05132,26
hsa04550,hsa04917,26
hsa04550,hsa05215,26
hsa04611,hsa04726,26
hsa04611,hsa04728,26
hsa04611,hsa04933,26
hsa04611,hsa04970,26
hsa04611,hsa05142,26
hsa04611,hsa05166,26
hsa04611,hsa05167,26
hsa04611,hsa05415,26
hsa04613,hsa04620,26
hsa04613,hsa04664,26
hsa04613,hsa04810,26
hsa04613,hsa05017,26
hsa04613,hsa05132,26
hsa04620,hsa04935,26
hsa04620,hsa05140,26
hsa04625,hsa04650,26
hsa04625,hsa04912,26
hsa04630,hsa05207,26
hsa04640,hsa04659,26
hsa04650,hsa05010,26
hsa04650,hsa05206,26
hsa04657,hsa05142,26
hsa04657,hsa05163,26
hsa04658,hsa05135,26
hsa04660,hsa05022,26
hsa04660,hsa05152,26
hsa04662,hsa04810,26
hsa04662,hsa04926,26
hsa04662,hsa05207,26
hsa04662,hsa05221,26
hsa04664,hsa04668,26
hsa04664,hsa04750,26
hsa04664,hsa04810,26
hsa04664,hsa05235,26
hsa04666,hsa05100,26
hsa04668,hsa04915,26
hsa04713,hsa04927,26
hsa04714,hsa04910,26
hsa04714,hsa05225,26
hsa04720,hsa04934,26
hsa04720,hsa05205,26
hsa04722,hsa04810,26
hsa04722,hsa04931,26
hsa04722,hsa05034,26
hsa04722,hsa05203,26
hsa04722,hsa05221,26
hsa04723,hsa04916,26
hsa04723,hsa04971,26
hsa04723,hsa05207,26
hsa04724,hsa04925,26
hsa04724,hsa05031,26
hsa04725,hsa04919,26
hsa04725,hsa05165,26
hsa04728,hsa04918,26
hsa04750,hsa04911,26
hsa04750,hsa05010,26
hsa04750,hsa05418,26
hsa04810,hsa04921,26
hsa04810,hsa05010,26
hsa04810,hsa05213,26
hsa04912,hsa05208,26
hsa04914,hsa05205,26
hsa04915,hsa04923,26
hsa04915,hsa05022,26
hsa04915,hsa05208,26
hsa04915,hsa05210,26
hsa04917,hsa05135,26
hsa04917,hsa05214,26
hsa04917,hsa05215,26
hsa04917,hsa05223,26
hsa04919,hsa05170,26
hsa04919,hsa05210,26
hsa04919,hsa05213,26
hsa04919,hsa05230,26
hsa04922,hsa04924,26
hsa04922,hsa04934,26
hsa04923,hsa04926,26
hsa04925,hsa04961,26
hsa04926,hsa05022,26
hsa04926,hsa05132,26
hsa04926,hsa05212,26
hsa04929,hsa05170,26
hsa04933,hsa05020,26
hsa04933,hsa05152,26
hsa04933,hsa05206,26
hsa04934,hsa05203,26
hsa04936,hsa05022,26
hsa04936,hsa05418,26
hsa04972,hsa04976,26
hsa05010,hsa05220,26
hsa05022,hsa05168,26
hsa05100,hsa05132,26
hsa05120,hsa05417,26
hsa05130,hsa05140,26
hsa05131,hsa05222,26
hsa05133,hsa05140,26
hsa05133,hsa05161,26
hsa05133,hsa05167,26
hsa05135,hsa05140,26
hsa05142,hsa05212,26
hsa05145,hsa05146,26
hsa05146,hsa05171,26
hsa05162,hsa05210,26
hsa05162,hsa05215,26
hsa05163,hsa05211,26
hsa05164,hsa05208,26
hsa05164,hsa05212,26
hsa05164,hsa05323,26
hsa05165,hsa05412,26
hsa05166,hsa05211,26
hsa05166,hsa05416,26
hsa05167,hsa05211,26
hsa05168,hsa05416,26
hsa05171,hsa05205,26
hsa05171,hsa05418,26
hsa05204,hsa05208,26
hsa05205,hsa05230,26
hsa05207,hsa05213,26
hsa05208,hsa05214,26
hsa05208,hsa05218,26
hsa05211,hsa05212,26
hsa05211,hsa05214,26
hsa05218,hsa05231,26
hsa05223,hsa05417,26
hsa05224,hsa05230,26
hsa05224,hsa05235,26
hsa05226,hsa05231,26
hsa00190,hsa04145,25
hsa00190,hsa05110,25
hsa00190,hsa05120,25
hsa00190,hsa05165,25
hsa00190,hsa05323,25
hsa00230,hsa05032,25
hsa00240,hsa00983,25
hsa01100,hsa04666,25
hsa01100,hsa04724,25
hsa01100,hsa04934,25
hsa01100,hsa04966,25
hsa01100,hsa04970,25
hsa01100,hsa05032,25
hsa01521,hsa04933,25
hsa01522,hsa04550,25
hsa01522,hsa04810,25
hsa01522,hsa04928,25
hsa01522,hsa05010,25
hsa01522,hsa05135,25
hsa01522,hsa05418,25
hsa03272,hsa04382,25
hsa03272,hsa04514,25
hsa03272,hsa04530,25
hsa03272,hsa04670,25
hsa03272,hsa05130,25
hsa04010,hsa04270,25
hsa04010,hsa04550,25
hsa04010,hsa04917,25
hsa04010,hsa05140,25
hsa04010,hsa05164,25
hsa04010,hsa05168,25
hsa04010,hsa05203,25
hsa04010,hsa05213,25
hsa04010,hsa05230,25
hsa04010,hsa05410,25
hsa04012,hsa04140,25
hsa04012,hsa04662,25
hsa04012,hsa05022,25
hsa04012,hsa05235,25
hsa04014,hsa04540,25
hsa04014,hsa05203,25
hsa04014,hsa05213,25
hsa04015,hsa04923,25
hsa04015,hsa04970,25
hsa04020,hsa04510,25
hsa04022,hsa04810,25
hsa04022,hsa04910,25
hsa04024,hsa04714,25
hsa04024,hsa04726,25
hsa04024,hsa04976,25
hsa04024,hsa05012,25
hsa04024,hsa05131,25
hsa04024,hsa05132,25
hsa04024,hsa05142,25
hsa04024,hsa05231,25
hsa04060,hsa05142,25
hsa04060,hsa05161,25
hsa04062,hsa04068,25
hsa04062,hsa04380,25
hsa04062,hsa04923,25
hsa04062,hsa04929,25
hsa04062,hsa05132,25
hsa04062,hsa05169,25
hsa04062,hsa05171,25
hsa04064,hsa05130,25
hsa04066,hsa05164,25
hsa04066,hsa05231,25
hsa04068,hsa04110,25
hsa04068,hsa04810,25
hsa04068,hsa04936,25
hsa04068,hsa05135,25
hsa04071,hsa04620,25
hsa04071,hsa04650,25
hsa04071,hsa04666,25
hsa04071,hsa04730,25
hsa04071,hsa04750,25
hsa04071,hsa04914,25
hsa04071,hsa05235,25
hsa04072,hsa04213,25
hsa04072,hsa04613,25
hsa04072,hsa04660,25
hsa04072,hsa04914,25
hsa04072,hsa04916,25
hsa04072,hsa04928,25
hsa04072,hsa04933,25
hsa04081,hsa04630,25
hsa04081,hsa04914,25
hsa04081,hsa04919,25
hsa04081,hsa04925,25
hsa04081,hsa04971,25
hsa04082,hsa04921,25
hsa04082,hsa04928,25
hsa04082,hsa04935,25
hsa04110,hsa05169,25
hsa04110,hsa05206,25
hsa04114,hsa04371,25
hsa04114,hsa04934,25
hsa04137,hsa05131,25
hsa04137,hsa05167,25
hsa04140,hsa04621,25
hsa04140,hsa04915,25
hsa04140,hsa04931,25
hsa04140,hsa05166,25
hsa04140,hsa05215,25
hsa04140,hsa05225,25
hsa04140,hsa05235,25
hsa04144,hsa05130,25
hsa04145,hsa04514,25
hsa04145,hsa05022,25
hsa04150,hsa04213,25
hsa04150,hsa04662,25
hsa04150,hsa05213,25
hsa04151,hsa04213,25
hsa04151,hsa04611,25
hsa04151,hsa04625,25
hsa04151,hsa04726,25
hsa04151,hsa04934,25
hsa04151,hsa05020,25
hsa04151,hsa05202,25
hsa04151,hsa05415,25
hsa04152,hsa05163,25
hsa04210,hsa04650,25
hsa04210,hsa04933,25
hsa04210,hsa05218,25
hsa04210,hsa05226,25
hsa04211,hsa04261,25
hsa04213,hsa04725,25
hsa04213,hsa04926,25
hsa04213,hsa04931,25
hsa04213,hsa05166,25
hsa04217,hsa04623,25
hsa04217,hsa05131,25
hsa04218,hsa04550,25
hsa04218,hsa04912,25
hsa04261,hsa04540,25
hsa04261,hsa04660,25
hsa04261,hsa04714,25
hsa04261,hsa05010,25
hsa04270,hsa04926,25
hsa04270,hsa05207,25
hsa04310,hsa05167,25
hsa04310,hsa05170,25
hsa04360,hsa04662,25
hsa04360,hsa05022,25
hsa04360,hsa05131,25
hsa04360,hsa05135,25
hsa04370,hsa04380,25
hsa04370,hsa04810,25
hsa04370,hsa05022,25
hsa04370,hsa05223,25
hsa04370,hsa05225,25
hsa04371,hsa04924,25
hsa04380,hsa05220,25
hsa04382,hsa04670,25
hsa04510,hsa04613,25
hsa04510,hsa04630,25
hsa04510,hsa05160,25
hsa04510,hsa05415,25
hsa04512,hsa05200,25
hsa04512,hsa05222,25
hsa04514,hsa04612,25
hsa04514,hsa04640,25
hsa04514,hsa05160,25
hsa04514,hsa05169,25
hsa04517,hsa04620,25
hsa04517,hsa04662,25
hsa04517,hsa05235,25
hsa04540,hsa04925,25
hsa04540,hsa05130,25
hsa04550,hsa04810,25
hsa04550,hsa05207,25
hsa04550,hsa05235,25
hsa04610,hsa05150,25
hsa04611,hsa04625,25
hsa04611,hsa05165,25
hsa04613,hsa04650,25
hsa04613,hsa05142,25
hsa04613,hsa05166,25
hsa04613,hsa05169,25
hsa04613,hsa05235,25
hsa04620,hsa04917,25
hsa04621,hsa04933,25
hsa04622,hsa04657,25
hsa04622,hsa04668,25
hsa04623,hsa05165,25
hsa04625,hsa04932,25
hsa04625,hsa05214,25
hsa04640,hsa05140,25
hsa04640,hsa05152,25
hsa04640,hsa05166,25
hsa04640,hsa05169,25
hsa04650,hsa05022,25
hsa04650,hsa05220,25
hsa04650,hsa05223,25
hsa04650,hsa05231,25
hsa04657,hsa04659,25
hsa04657,hsa05162,25
hsa04658,hsa05171,25
hsa04660,hsa04932,25
hsa04660,hsa05145,25
hsa04660,hsa05164,25
hsa04660,hsa05207,25
hsa04660,hsa05212,25
hsa04660,hsa05224,25
hsa04662,hsa04917,25
hsa04662,hsa04935,25
hsa04662,hsa05131,25
hsa04664,hsa04910,25
hsa04664,hsa05132,25
hsa04664,hsa05223,25
hsa04668,hsa04917,25
hsa04668,hsa05222,25
hsa04670,hsa05170,25
hsa04672,hsa05320,25
hsa04672,hsa05323,25
hsa04672,hsa05330,25
hsa04713,hsa05010,25
hsa04713,hsa05207,25
hsa04714,hsa04922,25
hsa04714,hsa05200,25
hsa04720,hsa04726,25
hsa04720,hsa05167,25
hsa04720,hsa05214,25
hsa04722,hsa05130,25
hsa04723,hsa04911,25
hsa04725,hsa04923,25
hsa04725,hsa05215,25
hsa04726,hsa04928,25
hsa04727,hsa04921,25
hsa04727,hsa05034,25
hsa04727,hsa05207,25
hsa04728,hsa04927,25
hsa04728,hsa05016,25
hsa04728,hsa05152,25
hsa04728,hsa05415,25
hsa04730,hsa04935,25
hsa04750,hsa04933,25
hsa04750,hsa04934,25
hsa04810,hsa05417,25
hsa04910,hsa04912,25
hsa04910,hsa04914,25
hsa04910,hsa05166,25
hsa04910,hsa05212,25
hsa04910,hsa05223,25
hsa04910,hsa05415,25
hsa04911,hsa05031,25
hsa04912,hsa04918,25
hsa04912,hsa04922,25
hsa04912,hsa04924,25
hsa04912,hsa05214,25
hsa04915,hsa04924,25
hsa04915,hsa05142,25
hsa04915,hsa05220,25
hsa04915,hsa05231,25
hsa04916,hsa04927,25
hsa04916,hsa05031,25
hsa04917,hsa05010,25
hsa04917,hsa05206,25
hsa04917,hsa05231,25
hsa04919,hsa04929,25
hsa04919,hsa05022,25
hsa04919,hsa05220,25
hsa04919,hsa05415,25
hsa04921,hsa04927,25
hsa04922,hsa05022,25
hsa04922,hsa05166,25
hsa04922,hsa05417,25
hsa04924,hsa04934,25
hsa04924,hsa04971,25
hsa04926,hsa04929,25
hsa04926,hsa04931,25
hsa04926,hsa05160,25
hsa04926,hsa05206,25
hsa04928,hsa05032,25
hsa04931,hsa04933,25
hsa04931,hsa05010,25
hsa04931,hsa05417,25
hsa04932,hsa05171,25
hsa04933,hsa05203,25
hsa04933,hsa05222,25
hsa04933,hsa05223,25
hsa04935,hsa05017,25
hsa04935,hsa05160,25
hsa04935,hsa05211,25
hsa04935,hsa05221,25
hsa04940,hsa05416,25
hsa04961,hsa04972,25
hsa04971,hsa04976,25
hsa04972,hsa04974,25
hsa05010,hsa05223,25
hsa05012,hsa05034,25
hsa05014,hsa05168,25
hsa05017,hsa05163,25
hsa05017,hsa05200,25
hsa05017,hsa05417,25
hsa05020,hsa05152,25
hsa05020,hsa05164,25
hsa05020,hsa05205,25
hsa05020,hsa05418,25
hsa05022,hsa05034,25
hsa05022,hsa05133,25
hsa05022,hsa05135,25
hsa05022,hsa05142,25
hsa05022,hsa05207,25
hsa05110,hsa05323,25
hsa05120,hsa05167,25
hsa05130,hsa05418,25
hsa05131,hsa05215,25
hsa05133,hsa05163,25
hsa05135,hsa05212,25
hsa05140,hsa05150,25
hsa05140,hsa05200,25
hsa05142,hsa05205,25
hsa05145,hsa05160,25
hsa05160,hsa05211,25
hsa05162,hsa05418,25
hsa05164,hsa05205,25
hsa05164,hsa05215,25
hsa05164,hsa05220,25
hsa05164,hsa05222,25
hsa05165,hsa05418,25
hsa05168,hsa05205,25
hsa05168,hsa05418,25
hsa05169,hsa05330,25
hsa05170,hsa05224,25
hsa05170,hsa05415,25
hsa05171,hsa05208,25
hsa05202,hsa05221,25
hsa05202,hsa05322,25
hsa05206,hsa05219,25
hsa05206,hsa05221,25
hsa05206,hsa05222,25
hsa05207,hsa05211,25
hsa05210,hsa05222,25
hsa05210,hsa05235,25
hsa05211,hsa05213,25
hsa05211,hsa05218,25
hsa05211,hsa05224,25
hsa05211,hsa05231,25
hsa05212,hsa05415,25
hsa05213,hsa05216,25
hsa05214,hsa05221,25
hsa05218,hsa05230,25
hsa05220,hsa05235,25
hsa05220,hsa05417,25
hsa05221,hsa05231,25
hsa05226,hsa05230,25
hsa05332,hsa05416,25
hsa00010,hsa04066,24
hsa00190,hsa04721,24
hsa00190,hsa04966,24
hsa00512,hsa00514,24
hsa00564,hsa04014,24
hsa00600,hsa04071,24
hsa01100,hsa01524,24
hsa01100,hsa04022,24
hsa01100,hsa04721,24
hsa01100,hsa04973,24
hsa01521,hsa04071,24
hsa01521,hsa04211,24
hsa01521,hsa04662,24
hsa01521,hsa04664,24
hsa01521,hsa05010,24
hsa01521,hsa05131,24
hsa01522,hsa04066,24
hsa01522,hsa04517,24
hsa01522,hsa04650,24
hsa01522,hsa04668,24
hsa01524,hsa05165,24
hsa01524,hsa05169,24
hsa04010,hsa04140,24
hsa04010,hsa04310,24
hsa04010,hsa04621,24
hsa04010,hsa04724,24
hsa04010,hsa04725,24
hsa04010,hsa04730,24
hsa04010,hsa05415,24
hsa04012,hsa04071,24
hsa04012,hsa04625,24
hsa04012,hsa04666,24
hsa04012,hsa05218,24
hsa04014,hsa04613,24
hsa04014,hsa04620,24
hsa04014,hsa04668,24
hsa04014,hsa04914,24
hsa04014,hsa05152,24
hsa04014,hsa05164,24
hsa04014,hsa05171,24
hsa04015,hsa04520,24
hsa04015,hsa04730,24
hsa04015,hsa04917,24
hsa04020,hsa05167,24
hsa04020,hsa05226,24
hsa04022,hsa04730,24
hsa04022,hsa04961,24
hsa04022,hsa05161,24
hsa04024,hsa04066,24
hsa04024,hsa04140,24
hsa04024,hsa04210,24
hsa04024,hsa04540,24
hsa04024,hsa04664,24
hsa04024,hsa04670,24
hsa04024,hsa04917,24
hsa04024,hsa04929,24
hsa04024,hsa05211,24
hsa04024,hsa05414,24
hsa04062,hsa04210,24
hsa04062,hsa05146,24
hsa04062,hsa05162,24
hsa04062,hsa05213,24
hsa04062,hsa05418,24
hsa04064,hsa05135,24
hsa04064,hsa05145,24
hsa04064,hsa05162,24
hsa04064,hsa05171,24
hsa04066,hsa04510,24
hsa04066,hsa04613,24
hsa04066,hsa04630,24
hsa04066,hsa04935,24
hsa04066,hsa05212,24
hsa04066,hsa05223,24
hsa04068,hsa04517,24
hsa04068,hsa04620,24
hsa04068,hsa04919,24
hsa04070,hsa05163,24
hsa04070,hsa05200,24
hsa04070,hsa05231,24
hsa04071,hsa04371,24
hsa04071,hsa04662,24
hsa04071,hsa04912,24
hsa04071,hsa05164,24
hsa04071,hsa05214,24
hsa04071,hsa05215,24
hsa04071,hsa05223,24
hsa04071,hsa05225,24
hsa04072,hsa04625,24
hsa04072,hsa04662,24
hsa04072,hsa04730,24
hsa04072,hsa05132,24
hsa04072,hsa05161,24
hsa04072,hsa05211,24
hsa04080,hsa04724,24
